node_id,osm_node_id,x_coord,y_coord,longitude,latitude,activity_type,is_boundary,zone_id
127,42425484,-73.9343888,40.814759,-73.9343888,40.814759,node,0,-1
128,42425570,-73.9628541,40.7942085,-73.9628541,40.7942085,node,0,-1
129,42425681,-73.929126,40.7993152,-73.929126,40.7993152,node,0,-1
130,42425747,-73.9312143,40.8034625,-73.9312143,40.8034625,node,0,-1
131,42425758,-73.93598,40.8310238,-73.93598,40.8310238,node,0,-1
132,42425780,-73.930985,40.8668739,-73.930985,40.8668739,node,0,-1
133,42425955,-74.0005026,40.7143955,-74.0005026,40.7143955,node,0,-1
134,42425959,-73.9315115,40.8690931,-73.9315115,40.8690931,node,0,-1
135,42426060,-74.0075216,40.7239092,-74.0075216,40.7239092,node,0,-1
136,42426135,-73.9323444,40.8039382,-73.9323444,40.8039382,node,0,-1
137,42426374,-73.952396,40.7982188,-73.952396,40.7982188,node,0,-1
138,42426665,-73.9371916,40.8340424,-73.9371916,40.8340424,node,0,-1
139,42426747,-74.0128371,40.7024415,-74.0128371,40.7024415,node,0,-1
140,42426799,-73.9303673,40.8025637,-73.9303673,40.8025637,node,0,-1
141,42426805,-73.9367868,40.7923959,-73.9367868,40.7923959,node,0,-1
142,42426810,-73.9354669,40.834924,-73.9354669,40.834924,node,0,-1
143,42426816,-73.9758338,40.7472995,-73.9758338,40.7472995,node,0,-1
144,42426851,-73.9692725,40.74693,-73.9692725,40.74693,node,0,-1
145,42426865,-73.974504,40.7374172,-73.974504,40.7374172,node,0,-1
146,42426875,-73.9749044,40.7369776,-73.9749044,40.7369776,node,0,-1
147,42426957,-73.9348501,40.806301,-73.9348501,40.806301,node,0,-1
148,42426968,-73.9342503,40.8179047,-73.9342503,40.8179047,node,0,-1
149,42426971,-73.9343644,40.8188825,-73.9343644,40.8188825,node,0,-1
150,42427009,-73.9367296,40.7904084,-73.9367296,40.7904084,node,0,-1
151,42427016,-73.9311661,40.847745,-73.9311661,40.847745,node,0,-1
152,42427030,-73.9521462,40.7652696,-73.9521462,40.7652696,node,0,-1
153,42427036,-73.9510157,40.7665323,-73.9510157,40.7665323,node,0,-1
154,42427086,-73.9440835,40.8353625,-73.9440835,40.8353625,node,0,-1
155,42427112,-73.9445746,40.8363811,-73.9445746,40.8363811,node,0,-1
156,42427115,-73.9442977,40.8370771,-73.9442977,40.8370771,node,0,-1
157,42427122,-73.9440172,40.8377866,-73.9440172,40.8377866,node,0,-1
158,42427126,-73.9437512,40.8384634,-73.9437512,40.8384634,node,0,-1
159,42427128,-73.943465,40.839174,-73.943465,40.839174,node,0,-1
160,42427133,-73.9430682,40.8401941,-73.9430682,40.8401941,node,0,-1
161,42427136,-73.9422847,40.8421541,-73.9422847,40.8421541,node,0,-1
162,42427139,-73.9420178,40.8428216,-73.9420178,40.8428216,node,0,-1
163,42427143,-73.9416342,40.8434507,-73.9416342,40.8434507,node,0,-1
164,42427146,-73.9411456,40.8440509,-73.9411456,40.8440509,node,0,-1
165,42427150,-73.9408022,40.844695,-73.9408022,40.844695,node,0,-1
166,42427152,-73.9405244,40.8453757,-73.9405244,40.8453757,node,0,-1
167,42427156,-73.9402488,40.8460446,-73.9402488,40.8460446,node,0,-1
168,42427159,-73.9400565,40.8465308,-73.9400565,40.8465308,node,0,-1
169,42427164,-73.9397798,40.8472122,-73.9397798,40.8472122,node,0,-1
170,42427168,-73.9395229,40.847842,-73.9395229,40.847842,node,0,-1
171,42427185,-73.9386521,40.8499993,-73.9386521,40.8499993,node,0,-1
172,42427190,-73.938284,40.850909,-73.938284,40.850909,node,0,-1
173,42427196,-73.9378214,40.8521285,-73.9378214,40.8521285,node,0,-1
174,42427206,-73.937435,40.85338,-73.937435,40.85338,node,0,-1
175,42427212,-73.9369042,40.8551136,-73.9369042,40.8551136,node,0,-1
176,42427216,-73.935602,40.857109,-73.935602,40.857109,node,0,-1
177,42427236,-74.0058474,40.7116883,-74.0058474,40.7116883,node,0,-1
178,42427242,-74.0042431,40.7101781,-74.0042431,40.7101781,node,0,-1
179,42427249,-74.0064417,40.7070101,-74.0064417,40.7070101,node,0,-1
180,42427251,-74.0056937,40.7063813,-74.0056937,40.7063813,node,0,-1
181,42427254,-74.0052076,40.7060012,-74.0052076,40.7060012,node,0,-1
182,42427256,-74.0044743,40.705408,-74.0044743,40.705408,node,0,-1
183,42427278,-74.0035418,40.7136103,-74.0035418,40.7136103,node,0,-1
184,42427300,-74.0021038,40.7151561,-74.0021038,40.7151561,node,0,-1
185,42427305,-74.0016779,40.7157492,-74.0016779,40.7157492,node,0,-1
186,42427307,-74.0008126,40.7169298,-74.0008126,40.7169298,node,0,-1
187,42427311,-74.0002647,40.7176217,-74.0002647,40.7176217,node,0,-1
188,42427316,-73.9999527,40.7180188,-73.9999527,40.7180188,node,0,-1
189,42427319,-73.9994121,40.718687,-73.9994121,40.718687,node,0,-1
190,42427322,-73.9992256,40.7189219,-73.9992256,40.7189219,node,0,-1
191,42427324,-73.9985059,40.7198009,-73.9985059,40.7198009,node,0,-1
192,42427327,-73.9976413,40.7208288,-73.9976413,40.7208288,node,0,-1
193,42427335,-73.9842337,40.7152425,-73.9842337,40.7152425,node,0,-1
194,42427337,-73.9836386,40.7161377,-73.9836386,40.7161377,node,0,-1
195,42427340,-73.9833893,40.71669,-73.9833893,40.71669,node,0,-1
196,42427345,-73.9831408,40.7171684,-73.9831408,40.7171684,node,0,-1
197,42427346,-73.9825206,40.7183141,-73.9825206,40.7183141,node,0,-1
198,42427352,-73.9819415,40.7194618,-73.9819415,40.7194618,node,0,-1
199,42427358,-73.9813453,40.7206496,-73.9813453,40.7206496,node,0,-1
200,42427369,-73.9909614,40.7396764,-73.9909614,40.7396764,node,0,-1
201,42427371,-73.9941671,40.7410305,-73.9941671,40.7410305,node,0,-1
202,42427374,-73.9970019,40.7422336,-73.9970019,40.7422336,node,0,-1
203,42427381,-73.9998503,40.7434291,-73.9998503,40.7434291,node,0,-1
204,42427386,-74.0027325,40.744639,-74.0027325,40.744639,node,0,-1
205,42427390,-74.005534,40.7458171,-74.005534,40.7458171,node,0,-1
206,42427393,-74.0078822,40.7468041,-74.0078822,40.7468041,node,0,-1
207,42427411,-74.0166109,40.7081724,-74.0166109,40.7081724,node,0,-1
208,42427412,-74.017398,40.708457,-74.017398,40.708457,node,0,-1
209,42427423,-73.9923179,40.7435682,-73.9923179,40.7435682,node,0,-1
210,42427426,-73.9951595,40.744765,-73.9951595,40.744765,node,0,-1
211,42427427,-73.9979896,40.7459651,-73.9979896,40.7459651,node,0,-1
212,42427477,-74.0008681,40.747171,-74.0008681,40.747171,node,0,-1
213,42427483,-74.003684,40.748355,-74.003684,40.748355,node,0,-1
214,42427494,-74.0083005,40.7502621,-74.0083005,40.7502621,node,0,-1
215,42427504,-73.9112343,40.8716544,-73.9112343,40.8716544,node,0,-1
216,42427507,-73.9126036,40.8722414,-73.9126036,40.8722414,node,0,-1
217,42427519,-73.9522263,40.8123183,-73.9522263,40.8123183,node,0,-1
218,42427523,-73.95177,40.81294,-73.95177,40.81294,node,0,-1
219,42427531,-73.951322,40.813567,-73.951322,40.813567,node,0,-1
220,42427538,-73.95086,40.814187,-73.95086,40.814187,node,0,-1
221,42427649,-73.9497399,40.8179231,-73.9497399,40.8179231,node,0,-1
222,42427735,-73.948539,40.8214914,-73.948539,40.8214914,node,0,-1
223,42427742,-73.9808938,40.714251,-73.9808938,40.714251,node,0,-1
224,42427744,-73.9808346,40.7135531,-73.9808346,40.7135531,node,0,-1
225,42427750,-73.980623,40.7115248,-73.980623,40.7115248,node,0,-1
226,42427762,-73.9734832,40.7636536,-73.9734832,40.7636536,node,0,-1
227,42427764,-73.9741072,40.7639136,-73.9741072,40.7639136,node,0,-1
228,42427768,-73.927319,40.855598,-73.927319,40.855598,node,0,-1
229,42427769,-73.928716,40.856182,-73.928716,40.856182,node,0,-1
230,42427773,-73.9297266,40.8566083,-73.9297266,40.8566083,node,0,-1
231,42427780,-73.932043,40.857841,-73.932043,40.857841,node,0,-1
232,42427782,-73.932977,40.8581161,-73.932977,40.8581161,node,0,-1
233,42427786,-73.986846,40.745301,-73.986846,40.745301,node,0,-1
234,42427787,-73.9886101,40.7460483,-73.9886101,40.7460483,node,0,-1
235,42427797,-73.9900676,40.7466658,-73.9900676,40.7466658,node,0,-1
236,42427805,-73.9929048,40.7478634,-73.9929048,40.7478634,node,0,-1
237,42427812,-73.9957286,40.749056,-73.9957286,40.749056,node,0,-1
238,42427821,-74.0014183,40.7514585,-74.0014183,40.7514585,node,0,-1
239,42427824,-74.0042686,40.7526648,-74.0042686,40.7526648,node,0,-1
240,42427844,-73.9300037,40.8621121,-73.9300037,40.8621121,node,0,-1
241,42427846,-73.9296676,40.8622107,-73.9296676,40.8622107,node,0,-1
242,42427849,-73.9286059,40.8626215,-73.9286059,40.8626215,node,0,-1
243,42427852,-73.927766,40.862926,-73.927766,40.862926,node,0,-1
244,42427855,-73.926923,40.863238,-73.926923,40.863238,node,0,-1
245,42427859,-73.9260124,40.8635745,-73.9260124,40.8635745,node,0,-1
246,42427863,-73.923767,40.864403,-73.923767,40.864403,node,0,-1
247,42427867,-73.921884,40.8651,-73.921884,40.8651,node,0,-1
248,42427870,-73.919996,40.865797,-73.919996,40.865797,node,0,-1
249,42427873,-73.918596,40.866315,-73.918596,40.866315,node,0,-1
250,42427877,-73.917205,40.866813,-73.917205,40.866813,node,0,-1
251,42427881,-73.9424324,40.8271984,-73.9424324,40.8271984,node,0,-1
252,42427883,-73.941997,40.827823,-73.941997,40.827823,node,0,-1
253,42427888,-73.94154,40.828447,-73.94154,40.828447,node,0,-1
254,42427891,-73.941078,40.829083,-73.941078,40.829083,node,0,-1
255,42427894,-73.9402064,40.8302773,-73.9402064,40.8302773,node,0,-1
256,42427915,-73.9717224,40.7820388,-73.9717224,40.7820388,node,0,-1
257,42427926,-73.9096352,40.8745523,-73.9096352,40.8745523,node,0,-1
258,42427934,-73.9110993,40.8746713,-73.9110993,40.8746713,node,0,-1
259,42427936,-73.9122655,40.8750497,-73.9122655,40.8750497,node,0,-1
260,42427939,-73.9128004,40.8756706,-73.9128004,40.8756706,node,0,-1
261,42427956,-74.0094849,40.7045596,-74.0094849,40.7045596,node,0,-1
262,42427965,-73.9588108,40.7599137,-73.9588108,40.7599137,node,0,-1
263,42427968,-73.9583585,40.7605391,-73.9583585,40.7605391,node,0,-1
264,42427970,-73.9579018,40.7611816,-73.9579018,40.7611816,node,0,-1
265,42427972,-73.9574532,40.7617963,-73.9574532,40.7617963,node,0,-1
266,42427975,-73.9569931,40.7624248,-73.9569931,40.7624248,node,0,-1
267,42427979,-73.9565342,40.7630517,-73.9565342,40.7630517,node,0,-1
268,42427985,-73.9560793,40.7636731,-73.9560793,40.7636731,node,0,-1
269,42427991,-73.9556211,40.7642988,-73.9556211,40.7642988,node,0,-1
270,42427996,-73.9551666,40.7649207,-73.9551666,40.7649207,node,0,-1
271,42428003,-73.9547105,40.7655447,-73.9547105,40.7655447,node,0,-1
272,42428005,-73.9542439,40.7661832,-73.9542439,40.7661832,node,0,-1
273,42428007,-73.9537482,40.7668593,-73.9537482,40.7668593,node,0,-1
274,42428010,-73.9532494,40.7675409,-73.9532494,40.7675409,node,0,-1
275,42428012,-73.9527922,40.7681722,-73.9527922,40.7681722,node,0,-1
276,42428013,-73.9523297,40.768811,-73.9523297,40.768811,node,0,-1
277,42428014,-73.9518664,40.7694509,-73.9518664,40.7694509,node,0,-1
278,42428015,-73.951405,40.770088,-73.951405,40.770088,node,0,-1
279,42428016,-73.950941,40.7707171,-73.950941,40.7707171,node,0,-1
280,42428020,-73.9504381,40.771399,-73.9504381,40.771399,node,0,-1
281,42428022,-73.9499354,40.7720762,-73.9499354,40.7720762,node,0,-1
282,42428024,-73.9494733,40.7727093,-73.9494733,40.7727093,node,0,-1
283,42428027,-73.9490103,40.7733435,-73.9490103,40.7733435,node,0,-1
284,42428029,-73.9485489,40.7739755,-73.9485489,40.7739755,node,0,-1
285,42428032,-73.9480825,40.7746144,-73.9480825,40.7746144,node,0,-1
286,42428034,-73.9476222,40.775245,-73.9476222,40.775245,node,0,-1
287,42428037,-73.9471206,40.775932,-73.9471206,40.775932,node,0,-1
288,42428039,-73.9466326,40.7766022,-73.9466326,40.7766022,node,0,-1
289,42428043,-73.9461764,40.7772288,-73.9461764,40.7772288,node,0,-1
290,42428045,-73.9457066,40.777874,-73.9457066,40.777874,node,0,-1
291,42428047,-73.9452597,40.7784878,-73.9452597,40.7784878,node,0,-1
292,42428049,-73.944779,40.779149,-73.944779,40.779149,node,0,-1
293,42428052,-73.9442883,40.7797423,-73.9442883,40.7797423,node,0,-1
294,42428061,-73.9759984,40.7812798,-73.9759984,40.7812798,node,0,-1
295,42428063,-73.9788209,40.7824641,-73.9788209,40.7824641,node,0,-1
296,42428065,-73.9805809,40.7832069,-73.9805809,40.7832069,node,0,-1
297,42428068,-73.9816706,40.7836663,-73.9816706,40.7836663,node,0,-1
298,42428072,-73.9832997,40.7843551,-73.9832997,40.7843551,node,0,-1
299,42428080,-73.9313968,40.8474296,-73.9313968,40.8474296,node,0,-1
300,42428082,-73.932849,40.848038,-73.932849,40.848038,node,0,-1
301,42428086,-73.934239,40.848626,-73.934239,40.848626,node,0,-1
302,42428090,-73.9354726,40.8491457,-73.9354726,40.8491457,node,0,-1
303,42428094,-73.936397,40.849541,-73.936397,40.849541,node,0,-1
304,42428103,-73.9396343,40.8501945,-73.9396343,40.8501945,node,0,-1
305,42428107,-73.9405973,40.8503859,-73.9405973,40.8503859,node,0,-1
306,42428114,-73.94141,40.8482164,-73.94141,40.8482164,node,0,-1
307,42428124,-73.940223,40.8513413,-73.940223,40.8513413,node,0,-1
308,42428130,-73.938652,40.854677,-73.938652,40.854677,node,0,-1
309,42428134,-73.937921,40.8556073,-73.937921,40.8556073,node,0,-1
310,42428144,-73.936584,40.8573519,-73.936584,40.8573519,node,0,-1
311,42428174,-73.9901393,40.7378047,-73.9901393,40.7378047,node,0,-1
312,42428179,-73.9899534,40.7384929,-73.9899534,40.7384929,node,0,-1
313,42428183,-73.9897506,40.7391688,-73.9897506,40.7391688,node,0,-1
314,42428192,-73.9895636,40.7398722,-73.9895636,40.7398722,node,0,-1
315,42428198,-73.9894421,40.7406193,-73.9894421,40.7406193,node,0,-1
316,42428201,-73.9891378,40.7413643,-73.9891378,40.7413643,node,0,-1
317,42428206,-73.9891071,40.7422186,-73.9891071,40.7422186,node,0,-1
318,42428212,-73.9891631,40.7430428,-73.9891631,40.7430428,node,0,-1
319,42428220,-73.9888917,40.7445363,-73.9888917,40.7445363,node,0,-1
320,42428223,-73.9887531,40.7452886,-73.9887531,40.7452886,node,0,-1
321,42428227,-73.9884727,40.7467961,-73.9884727,40.7467961,node,0,-1
322,42428232,-73.9883326,40.7475458,-73.9883326,40.7475458,node,0,-1
323,42428258,-73.9876865,40.7514446,-73.9876865,40.7514446,node,0,-1
324,42428264,-73.9875372,40.7521903,-73.9875372,40.7521903,node,0,-1
325,42428268,-73.9873437,40.7528867,-73.9873437,40.7528867,node,0,-1
326,42428272,-73.9870696,40.7536222,-73.9870696,40.7536222,node,0,-1
327,42428277,-73.9868976,40.7543353,-73.9868976,40.7543353,node,0,-1
328,42428283,-73.9866712,40.7550539,-73.9866712,40.7550539,node,0,-1
329,42428287,-73.9864249,40.7558193,-73.9864249,40.7558193,node,0,-1
330,42428297,-73.9855335,40.7579634,-73.9855335,40.7579634,node,0,-1
331,42428303,-73.9851371,40.759438,-73.9851371,40.759438,node,0,-1
332,42428305,-73.9848196,40.7601126,-73.9848196,40.7601126,node,0,-1
333,42428307,-73.9845206,40.760804,-73.9845206,40.760804,node,0,-1
334,42428308,-73.9840983,40.7614503,-73.9840983,40.7614503,node,0,-1
335,42428310,-73.9836782,40.7620858,-73.9836782,40.7620858,node,0,-1
336,42428312,-73.9832608,40.7627381,-73.9832608,40.7627381,node,0,-1
337,42428313,-73.9829033,40.763382,-73.9829033,40.763382,node,0,-1
338,42428315,-73.9825176,40.764058,-73.9825176,40.764058,node,0,-1
339,42428321,-73.9822551,40.7647849,-73.9822551,40.7647849,node,0,-1
340,42428328,-73.9820384,40.7654683,-73.9820384,40.7654683,node,0,-1
341,42428329,-73.9818935,40.7663005,-73.9818935,40.7663005,node,0,-1
342,42428332,-73.9817493,40.7671354,-73.9817493,40.7671354,node,0,-1
343,42428365,-74.0132806,40.705888,-74.0132806,40.705888,node,0,-1
344,42428368,-74.0119639,40.7074736,-74.0119639,40.7074736,node,0,-1
345,42428371,-74.0112699,40.7083242,-74.0112699,40.7083242,node,0,-1
346,42428373,-74.0110462,40.7085915,-74.0110462,40.7085915,node,0,-1
347,42428374,-74.0108604,40.7088206,-74.0108604,40.7088206,node,0,-1
348,42428376,-74.0100172,40.7098263,-74.0100172,40.7098263,node,0,-1
349,42428377,-74.0095729,40.7103389,-74.0095729,40.7103389,node,0,-1
350,42428379,-74.0094861,40.7104309,-74.0094861,40.7104309,node,0,-1
351,42428385,-74.0090985,40.710913,-74.0090985,40.710913,node,0,-1
352,42428391,-74.0086548,40.7113948,-74.0086548,40.7113948,node,0,-1
353,42428402,-74.0058866,40.7146811,-74.0058866,40.7146811,node,0,-1
354,42428405,-74.00542,40.715236,-74.00542,40.715236,node,0,-1
355,42428408,-74.0049777,40.7157586,-74.0049777,40.7157586,node,0,-1
356,42428411,-74.0045248,40.7162939,-74.0045248,40.7162939,node,0,-1
357,42428420,-74.003533,40.717449,-74.003533,40.717449,node,0,-1
358,42428425,-74.003043,40.7180338,-74.003043,40.7180338,node,0,-1
359,42428428,-74.0025285,40.7186389,-74.0025285,40.7186389,node,0,-1
360,42428431,-74.002091,40.719153,-74.002091,40.719153,node,0,-1
361,42428433,-74.0018814,40.7194015,-74.0018814,40.7194015,node,0,-1
362,42428434,-74.001425,40.719938,-74.001425,40.719938,node,0,-1
363,42428436,-74.0006545,40.7208548,-74.0006545,40.7208548,node,0,-1
